result,dif_goal,dif_possession,dif_shot_on_goal,dif_shot,dif_corner
3,0.7,0.1130000000000001,4.5,10.700000000000001,3.3
3,0.10000000000000009,-0.03200000000000003,1.5999999999999996,2.700000000000001,0.8999999999999995
1,0.30000000000000004,0.09399999999999992,1.0999999999999996,4.199999999999999,-0.10000000000000053
3,0.9999999999999998,-0.06999999999999995,1.3999999999999995,6.000000000000002,0.7000000000000002
0,-0.23333333333333317,0.07433333333333336,0.7999999999999998,1.5666666666666664,2.1666666666666665
0,0.3999999999999999,0.20000000000000007,1.6000000000000005,5.500000000000001,0.8999999999999995
1,0.5,-0.009000000000000064,0.8000000000000007,1.6999999999999993,-0.7000000000000002
0,1.9,0.2069999999999999,4.7,12.500000000000002,3.2
3,0.09999999999999998,0.15666666666666662,-0.8999999999999999,0.6333333333333346,2.366666666666667
3,0.0,0.019999999999999907,0.5999999999999996,2.9000000000000004,1.4000000000000004
1,-0.19999999999999996,-0.124,0.6999999999999997,0.09999999999999964,-0.5999999999999996
3,1.0,-0.015999999999999903,0.1999999999999993,5.9,2.1999999999999993
3,1.1,0.23099999999999998,1.9000000000000004,5.9,2.9
0,-1.55,0.131,-0.9500000000000002,3.0500000000000007,-1.4000000000000004
3,0.0,0.10400000000000004,1.5999999999999996,6.5,1.7999999999999998
1,0.4,0.06399999999999983,0.8000000000000003,6.699999999999999,3.5
3,0.3999999999999999,-0.024500000000000077,0.6500000000000004,1.8499999999999996,-0.8499999999999996
1,-0.19999999999999996,0.052999999999999936,-0.3999999999999999,2.4000000000000004,0.3000000000000007
0,-0.40000000000000013,0.11199999999999999,1.3000000000000003,3.5,1.1999999999999993
0,0.30000000000000004,0.06299999999999989,1.0000000000000004,3.700000000000001,0.9000000000000004
0,0.6000000000000001,-0.1369999999999999,-0.7999999999999998,0.5999999999999979,0.0
1,0.6000000000000001,-0.09300000000000008,0.0,-0.3000000000000007,-0.40000000000000036
0,-0.10000000000000009,-0.10999999999999999,0.0,-0.5,-1.0
3,0.19999999999999996,-0.0040000000000000036,-0.20000000000000018,-0.6999999999999993,-0.20000000000000018
0,0.7,0.051000000000000045,1.9,4.100000000000001,1.1999999999999993
3,0.3999999999999999,0.10200000000000009,1.6,5.0,1.7999999999999998
1,0.7,-0.018000000000000016,0.20000000000000018,-0.09999999999999964,0.5
3,2.8,0.174,5.1,11.3,2.9000000000000004
1,-0.25,0.14749999999999996,1.0,0.25,2.25
3,0.6000000000000001,-0.008000000000000007,4.4,9.5,2.3999999999999995
0,0.7,0.002999999999999947,1.0,2.0999999999999996,0.6000000000000001
3,0.3999999999999999,0.030999999999999917,0.10000000000000009,1.0999999999999996,0.7999999999999998
0,-0.09999999999999987,-0.09899999999999998,0.6999999999999997,2.4000000000000004,2.5
1,1.0,0.016999999999999904,0.7999999999999998,2.5999999999999996,0.0
3,0.8,0.008999999999999952,0.40000000000000036,1.0,0.7000000000000002
3,0.10000000000000009,0.09899999999999998,3.0,8.7,1.5
0,-1.8,-0.09399999999999992,-3.7,-2.8000000000000007,-2.6
0,0.30000000000000004,0.123,1.7999999999999998,2.5999999999999996,1.9
3,0.0,-0.08900000000000002,1.2000000000000002,4.200000000000001,1.2000000000000002
0,0.30000000000000004,0.18100000000000005,1.7000000000000002,6.199999999999999,3.6000000000000005
1,0.6999999999999997,0.08499999999999985,1.8000000000000003,4.800000000000001,1.2999999999999998
3,0.8999999999999999,0.008999999999999952,1.0,4.0,0.39999999999999947
3,1.9,0.09399999999999997,4.700000000000001,10.799999999999999,1.5
1,0.5999999999999999,0.07900000000000018,1.2999999999999998,5.299999999999999,1.0999999999999996
3,0.10000000000000009,0.07500000000000001,1.9000000000000004,5.200000000000001,1.6999999999999997
0,-0.30000000000000004,0.0030000000000000027,0.6000000000000001,1.0,-0.5
0,-0.5,-0.04499999999999993,-1.6,-2.5999999999999996,0.20000000000000018
0,-0.10000000000000009,0.016000000000000014,-1.4,2.6999999999999993,0.20000000000000018
3,0.9000000000000001,-0.0050000000000000044,-0.7000000000000002,-0.40000000000000036,-1.7999999999999998
1,0.30000000000000004,0.06500000000000006,-0.9000000000000004,-4.000000000000002,-1.2000000000000002
3,1.2333333333333332,-0.026333333333333264,2.266666666666666,4.266666666666666,0.0
3,0.6000000000000001,0.15199999999999997,0.5,2.5,3.8
0,-0.7000000000000002,-0.06300000000000006,-2.0999999999999996,-3.8000000000000007,-1.7999999999999998
1,1.0,-0.02600000000000008,1.4000000000000004,1.299999999999999,1.7999999999999998
3,0.40000000000000013,0.09200000000000003,2.3000000000000003,5.4,2.3999999999999995
0,-0.3999999999999999,0.185,0.39999999999999947,5.700000000000001,2.5
1,-0.5,0.0,-2.1,-4.0,-2.3
1,-0.40000000000000013,0.04500000000000015,1.3999999999999995,6.200000000000001,1.2999999999999998
3,0.5999999999999999,-0.08199999999999996,1.1000000000000005,0.3999999999999986,-1.1000000000000005
1,0.0,-0.009000000000000008,0.10000000000000053,3.1999999999999993,1.6999999999999993
3,1.0666666666666667,-0.0040000000000000036,2.0999999999999996,4.800000000000001,1.2666666666666662
0,-0.5999999999999999,-0.0040000000000000036,-0.10000000000000053,-1.5,-1.2000000000000002
3,-0.7,0.03900000000000009,-0.03333333333333366,4.333333333333334,-1.0999999999999996
3,2.3000000000000003,0.15100000000000008,3.4000000000000004,8.3,3.3
1,-0.19999999999999996,-0.13099999999999995,1.1000000000000005,2.0,0.8999999999999995
3,0.10000000000000009,-0.026999999999999913,0.20000000000000018,3.3999999999999986,3.6999999999999997
0,0.20000000000000007,-0.07500000000000001,-0.8999999999999999,-1.3000000000000007,-0.5999999999999996
3,0.8999999999999999,0.27499999999999997,1.7999999999999998,5.300000000000001,1.9000000000000004
0,0.5333333333333334,0.11166666666666664,0.43333333333333357,1.5333333333333332,1.2000000000000002
0,0.7,-0.0020000000000000018,-0.40000000000000036,0.7999999999999989,-1.7000000000000002
3,-0.6000000000000001,-0.19300000000000006,-2.4999999999999996,-6.899999999999999,-1.6000000000000005
0,-0.2999999999999998,0.030999999999999917,-0.40000000000000036,-1.5999999999999996,-0.8000000000000007
0,1.9000000000000001,0.07699999999999996,1.7000000000000002,5.700000000000001,1.700000000000001
0,-0.6285714285714286,-0.10814285714285704,-0.2714285714285718,3.742857142857142,-0.7000000000000002
3,0.30000000000000004,0.07600000000000007,0.6000000000000005,7.199999999999999,3.6000000000000005
1,-1.0,-0.08799999999999997,-1.6000000000000005,-2.5,1.1999999999999993
1,0.014285714285714235,-0.026142857142857134,0.5714285714285716,0.40000000000000036,-1.8571428571428568
3,0.6,0.13300000000000006,1.4999999999999996,5.299999999999999,0.5
1,0.8,0.123,1.4999999999999996,7.0,3.1
1,0.6000000000000001,-0.019000000000000017,2.8,4.200000000000001,0.09999999999999964
3,0.7999999999999998,0.052000000000000046,2.0999999999999996,2.5999999999999996,2.9000000000000004
1,1.0999999999999999,-0.17999999999999994,1.7000000000000002,5.5,-0.2999999999999998
0,-0.19999999999999996,0.10100000000000003,0.2999999999999998,1.799999999999999,3.1
0,1.5000000000000002,-0.008000000000000007,2.2,3.799999999999999,2.1
1,-0.4571428571428573,0.0665714285714285,0.11428571428571477,0.9857142857142858,2.328571428571429
3,0.9,0.03700000000000009,1.7000000000000002,3.3000000000000007,0.5
3,0.30000000000000004,0.07700000000000001,2.7,6.000000000000002,0.8999999999999995
3,0.6,-0.030999999999999917,-0.09999999999999964,1.1000000000000014,1.4999999999999996
0,-0.6714285714285714,0.13471428571428568,0.07142857142857162,0.8000000000000007,0.7142857142857144
3,2.2,0.05900000000000005,3.5,6.4,3.1999999999999993
3,0.40000000000000013,-0.030999999999999972,-1.0,-1.5,-2.1999999999999993
1,0.09999999999999987,0.14699999999999985,0.39999999999999947,2.0,2.3
0,0.1499999999999999,0.07224999999999993,1.375,3.4250000000000007,0.27500000000000036
1,-0.09999999999999987,-0.179,-1.4000000000000004,-3.299999999999999,-1.3999999999999995
3,-0.15000000000000002,0.05299999999999999,0.5750000000000002,4.525,0.10000000000000009
3,1.1999999999999997,-0.1810000000000001,1.6,1.8999999999999986,-2.6999999999999997
3,0.6,0.251,2.9000000000000004,9.4,3.5999999999999996
1,0.09999999999999987,0.174,1.1000000000000005,3.200000000000001,0.2999999999999998
0,-0.7,0.06800000000000006,-0.6000000000000001,-1.1999999999999993,-2.0999999999999996
1,1.0,0.02200000000000002,2.6,6.199999999999999,2.9
3,0.3999999999999999,0.04300000000000004,1.0,2.1999999999999993,-0.5
3,0.30000000000000004,-0.034999999999999976,-1.1000000000000005,-3.6999999999999993,-1.5999999999999996
3,1.9000000000000001,0.052999999999999936,2.8999999999999995,6.9,3.8
0,-1.2999999999999998,-0.029000000000000026,-2.1000000000000005,-2.0,-0.9000000000000004
3,0.050000000000000044,-0.046499999999999986,1.15,3.5,2.2249999999999996
0,-0.3999999999999999,0.012749999999999928,-0.8999999999999999,0.25,0.47499999999999964
1,0.7999999999999999,0.03199999999999992,2.0,6.199999999999999,3.6
0,0.30000000000000004,0.08999999999999991,0.09999999999999964,0.29999999999999893,-0.2999999999999998
0,1.1,0.09499999999999986,2.8000000000000003,5.699999999999999,0.09999999999999964
0,0.0,0.21299999999999997,0.3999999999999999,4.6,2.6999999999999997
1,0.5,0.23299999999999998,1.9000000000000004,11.100000000000001,4.2
1,0.6000000000000001,-0.01200000000000001,0.3999999999999999,0.1999999999999993,0.2999999999999998
0,0.06666666666666665,-0.12277777777777782,-0.588888888888889,-3.2777777777777786,-1.488888888888889
3,0.6000000000000001,0.20900000000000007,0.9000000000000004,5.399999999999999,2.8
0,0.5,-0.049000000000000044,0.2999999999999998,2.700000000000001,0.09999999999999964
1,-0.30000000000000004,0.08700000000000002,0.30000000000000027,1.6000000000000014,-1.0999999999999996
3,-0.10000000000000009,-0.04099999999999998,-0.7000000000000002,1.1222222222222218,-2.7666666666666666
0,-0.20000000000000018,0.122,0.3000000000000007,-0.5,0.7999999999999998
1,-0.5,-0.029999999999999916,0.0,0.5,2.0
3,0.5,-0.03799999999999992,1.0,0.8999999999999986,1.0999999999999996
0,-0.10000000000000009,-0.057999999999999996,-1.0,-4.199999999999999,-1.2000000000000002
3,0.20000000000000007,0.14500000000000002,0.0,3.8999999999999986,-0.8999999999999999
3,1.9,0.21099999999999997,3.5000000000000004,7.5,5.3
3,-0.10000000000000009,-0.09300000000000008,-0.6999999999999993,1.0999999999999996,0.0
3,0.7,0.11199999999999988,3.5999999999999996,6.699999999999999,2.1000000000000005
1,0.30000000000000004,0.07200000000000006,-0.09999999999999964,0.5,-0.09999999999999964
3,-0.9000000000000001,0.20800000000000013,-0.3000000000000007,6.099999999999998,1.9000000000000004
3,0.6,-0.01200000000000001,0.7999999999999998,1.9000000000000004,1.0
1,0.5,-0.029000000000000026,-0.39999999999999947,0.0,1.1999999999999993
3,0.29999999999999993,-0.034999999999999976,-0.10000000000000009,1.299999999999999,0.39999999999999947
1,-0.05555555555555558,0.16588888888888886,1.0222222222222221,4.666666666666666,1.188888888888889
0,-0.20000000000000007,-0.07700000000000001,-2.1000000000000005,-1.4000000000000004,-1.5
1,-0.7999999999999999,0.126,-0.10000000000000009,0.7999999999999989,0.10000000000000053
1,0.40000000000000013,-0.10099999999999998,0.9999999999999996,1.5999999999999996,-1.4000000000000004
3,0.7,0.05400000000000005,3.0,4.699999999999999,0.9000000000000004
0,0.10000000000000009,-0.121,-1.9,-4.200000000000001,-2.4000000000000004
3,0.4999999999999999,-0.05499999999999999,0.5,1.9000000000000004,2.2
0,0.0,-0.057999999999999885,1.4,1.299999999999999,0.10000000000000053
0,1.2000000000000002,0.08700000000000013,1.5999999999999996,3.6000000000000014,3.8
3,0.29999999999999993,-0.03799999999999998,-0.6999999999999997,-0.3000000000000007,0.6000000000000005
1,0.9000000000000001,-0.15700000000000008,-1.0,-2.8999999999999986,-3.9000000000000004
3,0.3999999999999999,0.09000000000000019,-1.0000000000000004,2.1999999999999993,1.3999999999999995
3,1.1,0.11599999999999999,2.5,7.200000000000001,1.9000000000000004
1,-0.28888888888888875,0.13533333333333342,0.4666666666666668,0.7666666666666657,2.1222222222222227
3,0.6000000000000001,-0.03800000000000009,1.0,1.5999999999999996,-1.0999999999999996
3,0.20000000000000007,0.025000000000000078,0.8999999999999999,3.0,2.2
3,0.6,-0.03700000000000003,-0.20000000000000018,1.0,0.5
0,-0.6000000000000001,-0.10099999999999998,-1.5,-0.8999999999999986,-1.0999999999999996
1,0.5,-0.04499999999999982,0.5999999999999996,2.8000000000000007,2.0
3,0.40000000000000013,-0.10199999999999998,-0.2999999999999998,2.0,-2.0
1,0.10000000000000009,-0.13,-0.7999999999999998,-0.1999999999999993,-1.7999999999999998
1,-1.2,0.12599999999999995,-1.1000000000000005,-1.0,-0.09999999999999964
3,-0.40000000000000013,0.11099999999999999,-0.30000000000000027,0.8999999999999986,1.3000000000000007
0,1.4000000000000001,0.02100000000000002,1.1,5.0,2.8
3,1.0999999999999999,0.09599999999999992,1.9000000000000004,5.700000000000001,1.0
0,-0.3999999999999999,0.10500000000000004,0.7999999999999998,0.5,1.0
3,0.3999999999999999,0.030999999999999972,0.8999999999999999,0.3999999999999986,-1.0999999999999996
3,-0.3999999999999999,0.10199999999999992,-0.5,0.5999999999999996,0.19999999999999973
0,-0.29999999999999993,0.14499999999999996,-0.8999999999999999,1.0,0.7000000000000002
1,0.7999999999999999,-0.08499999999999996,0.7000000000000002,-0.5999999999999996,-1.0
3,0.7000000000000001,-0.01200000000000001,0.7999999999999998,2.5999999999999996,-0.6000000000000005
1,0.29999999999999993,-0.08999999999999991,-0.10000000000000009,-0.5999999999999996,-0.6000000000000005
0,0.40000000000000013,-0.013000000000000012,1.5999999999999996,3.0,-0.3000000000000007
0,-0.8999999999999999,-0.09399999999999986,-1.5,-2.9000000000000004,-0.10000000000000053
1,-0.5,0.03299999999999992,-0.5,5.600000000000001,2.5
0,0.30000000000000004,0.10599999999999998,-0.6999999999999997,0.9000000000000004,0.5
0,-0.3999999999999999,0.13800000000000007,2.3000000000000007,4.0,1.0999999999999996
3,0.5,0.07199999999999995,1.7000000000000002,5.1,2.0
1,0.3999999999999999,-0.06,-0.2999999999999998,0.3000000000000007,0.7999999999999998
1,0.7,0.20499999999999996,1.7000000000000002,8.100000000000001,1.1999999999999993
0,-0.09999999999999987,0.04600000000000015,1.0999999999999996,10.099999999999998,1.8000000000000007
3,1.9999999999999998,0.15799999999999997,3.7,7.4,3.3
3,0.7,-0.057999999999999996,1.0999999999999996,3.799999999999999,-0.19999999999999973
1,0.3999999999999999,0.08699999999999997,0.5,2.9000000000000004,1.0
3,0.4999999999999999,0.09399999999999997,1.9000000000000004,4.0,3.4
3,0.4,0.09100000000000008,0.19999999999999973,3.3000000000000007,0.9000000000000004
0,0.0,-0.07600000000000007,-1.2000000000000002,-2.3000000000000007,0.09999999999999964
3,0.8999999999999999,0.20500000000000007,3.7,7.799999999999999,4.8999999999999995
1,1.3,0.09599999999999997,3.0999999999999996,6.300000000000001,3.5
1,-0.5,-0.05499999999999994,-1.0,-0.3000000000000007,-0.5
1,0.8,0.03600000000000003,1.9000000000000004,3.1000000000000014,1.5
1,0.5,-0.09100000000000008,0.20000000000000018,1.5999999999999996,1.5
1,0.20000000000000007,0.1110000000000001,-0.2999999999999998,1.0,0.20000000000000018
3,1.0,0.10799999999999998,2.2,4.8,0.5
0,-0.30000000000000004,0.03500000000000003,-0.6999999999999997,-0.40000000000000036,0.0
1,0.19999999999999996,0.267,1.7999999999999998,10.299999999999999,5.5
3,0.7,0.008000000000000007,0.7999999999999998,0.5999999999999996,-0.5
3,0.0,0.08800000000000002,-0.20000000000000018,2.5,1.2999999999999998
0,0.6999999999999997,0.18000000000000005,1.5,3.6999999999999993,1.5999999999999996
3,0.8,0.15100000000000013,4.3999999999999995,7.9,4.8
0,0.09999999999999964,0.007000000000000006,0.0,3.200000000000001,2.0
3,1.3,0.11599999999999999,1.2999999999999998,5.5,1.9000000000000004
0,-1.0999999999999999,-0.06599999999999995,-1.7000000000000002,-2.8999999999999986,-1.3999999999999995
3,-0.3999999999999999,0.14600000000000002,0.39999999999999947,1.4000000000000004,1.7000000000000002
1,0.40000000000000013,0.018000000000000127,0.0,4.0,-0.7000000000000002
0,-0.20000000000000007,0.07100000000000006,-1.3999999999999995,0.09999999999999964,-0.7999999999999998
1,0.19999999999999996,-0.006999999999999951,-0.5,-1.4000000000000004,1.0
0,-0.19999999999999996,0.0470000000000001,1.0999999999999996,2.3000000000000007,2.7
0,-0.7,-0.050999999999999934,0.3000000000000007,1.1999999999999993,2.0999999999999996
0,1.4000000000000001,0.22399999999999992,3.0,10.0,3.4
3,1.6,0.09399999999999997,1.1999999999999997,5.6,1.3999999999999995
3,0.5999999999999999,0.10899999999999999,0.20000000000000018,3.0,0.9000000000000004
0,0.30000000000000004,-0.10400000000000004,-1.0000000000000004,-3.700000000000001,-1.5
1,0.29999999999999993,-0.10399999999999993,0.19999999999999973,0.20000000000000107,-2.0
3,0.0,-0.1280000000000001,-0.7999999999999998,1.6999999999999993,-2.1000000000000005
0,0.19999999999999996,0.0470000000000001,2.0999999999999996,4.199999999999999,3.3
0,0.10000000000000009,-0.029999999999999916,0.9999999999999996,0.8000000000000007,1.4000000000000004
3,1.0,0.027999999999999914,2.9,7.500000000000002,1.1999999999999993
3,0.20000000000000018,-0.14499999999999996,0.2999999999999998,-1.200000000000001,-3.5
0,-0.7000000000000002,-0.09299999999999992,-2.9,-4.700000000000001,0.0
3,0.4999999999999999,-0.022999999999999965,0.9000000000000004,0.29999999999999893,0.5
3,0.9,0.09299999999999997,4.800000000000001,10.2,4.299999999999999
3,-0.30000000000000004,0.013999999999999901,-1.1000000000000005,0.9000000000000004,0.20000000000000018
3,0.6,0.07100000000000006,-0.19999999999999973,3.1999999999999993,1.2999999999999998
3,0.3999999999999999,-0.14099999999999996,-0.19999999999999973,1.0999999999999996,-1.5999999999999996
0,-1.1,-0.10299999999999992,-0.5,-1.700000000000001,-0.09999999999999964
0,0.3999999999999999,0.09300000000000003,1.9000000000000004,5.300000000000001,3.0
0,0.30000000000000004,-0.09400000000000008,-0.6000000000000001,-0.8999999999999986,-1.1999999999999993
1,0.4999999999999999,0.09200000000000003,1.9999999999999996,5.3,0.6000000000000001
1,0.30000000000000004,0.0,1.0,2.0,0.2999999999999998
0,-0.9999999999999999,0.013999999999999957,-1.2999999999999998,-0.6999999999999993,0.3000000000000007
3,0.09999999999999987,0.15499999999999992,-0.5,2.299999999999999,1.5000000000000004
3,-0.6000000000000001,-0.07999999999999996,0.5,2.4000000000000004,0.10000000000000053
1,0.10000000000000009,0.14300000000000007,0.0,2.4000000000000004,3.3999999999999995
3,1.0,0.07099999999999995,1.7000000000000002,5.4,1.7000000000000002
0,0.5,-0.018999999999999906,0.7999999999999998,-0.29999999999999893,0.5
