result,mean_10_home_goal,mean_10_home_possesion_pct,mean_10_home_shot_on_goal,mean_10_home_shot,mean_10_home_corner,mean_10_away_goal,mean_10_away_possesion_pct,mean_10_away_shot_on_goal,mean_10_away_shot,mean_10_away_corner
3,1.4,0.593,6.7,20.4,7.4,1.3,0.44299999999999995,3.8,10.3,5.0
0,1.5,0.43099999999999994,4.8,12.7,4.8,1.1,0.491,4.6,12.0,5.6
1,1.4,0.49499999999999994,3.1,9.6,4.1,0.6,0.355,3.0,7.0,2.1
1,1.7,0.40499999999999997,4.3,12.8,4.7,0.9,0.42300000000000004,3.5,9.6,3.2
0,1.4,0.48200000000000004,4.9,13.6,5.7,1.4,0.577,4.8,12.0,5.8
0,1.4,0.41900000000000004,3.1,11.2,3.7,1.3,0.591,4.6,11.0,4.2
0,1.2,0.542,4.6,13.3,7.0,1.4,0.635,4.4,13.6,5.1
3,3.0,0.733,7.3,17.8,6.7,0.7,0.41200000000000003,3.0,8.6,3.1
3,1.8,0.525,4.3,14.2,6.6,1.8,0.49300000000000005,4.0,9.3,3.6
3,1.8,0.614,6.4,19.9,7.2,0.5,0.368,2.4,8.4,4.7
0,0.5,0.508,1.9,10.7,4.9,1.3,0.48100000000000004,3.9,10.9,4.1
0,2.2,0.594,6.2,15.7,5.7,1.6,0.603,5.0,13.2,4.6
0,1.4,0.49400000000000005,3.1,10.3,4.5,1.5,0.40499999999999997,3.3,8.2,3.4
3,1.3333333333333333,0.48333333333333334,4.333333333333333,17.333333333333332,5.333333333333333,1.1,0.4539999999999999,3.4,10.6,3.8
1,0.9,0.487,4.6,12.7,5.7,0.7,0.403,2.5,8.3,3.3
1,1.1,0.46099999999999997,3.5,10.9,4.6,1.3,0.5820000000000001,3.8,11.9,3.9
0,1.8,0.392,4.4,12.6,4.7,1.9,0.635,5.2,13.8,6.4
3,2.8,0.596,7.1,14.4,5.4,1.2,0.45999999999999996,4.6,10.5,5.3
3,1.3,0.5509999999999999,4.9,14.2,6.9,0.7,0.341,2.9,7.3,2.0
1,1.4,0.563,4.4,12.5,4.3,0.6666666666666666,0.48333333333333334,5.666666666666667,12.333333333333334,5.666666666666667
3,2.8,0.633,6.8,17.1,6.6,0.8,0.46900000000000003,4.2,11.4,5.3
1,1.4,0.449,5.0,12.6,5.4,0.7,0.39699999999999996,3.5,9.5,4.0
0,1.2,0.43600000000000005,4.4,13.9,5.8,2.5,0.689,6.2,16.9,9.0
3,1.2,0.47400000000000003,3.4,10.9,4.2,1.5,0.5810000000000001,4.9,12.3,6.4
0,1.1,0.446,4.2,14.3,6.1,1.2,0.45199999999999996,3.4,9.8,3.6
3,1.8,0.512,4.0,13.8,6.1,1.3,0.47700000000000004,3.8,11.0,4.1
3,1.5,0.485,4.75,16.5,6.0,0.7,0.47000000000000003,4.2,11.8,5.4
1,1.9,0.595,6.3,18.8,6.8,1.4,0.5810000000000001,4.9,13.1,4.6
3,1.5,0.562,4.7,12.7,4.8,0.8,0.378,3.5,9.6,4.0
0,1.3,0.40800000000000003,2.8,10.4,3.5,1.9,0.496,4.3,9.7,4.0
3,1.6,0.37299999999999994,4.3,11.4,4.5,1.1,0.43500000000000005,3.1,9.1,4.0
0,1.3,0.462,4.8,11.7,5.5,0.75,0.445,4.75,11.0,5.0
3,2.9,0.739,7.1,18.7,6.8,0.6,0.389,2.4,7.8,3.4
0,0.5,0.5359999999999999,2.3,11.1,5.1,2.0,0.6060000000000001,5.4,13.4,5.1
0,1.3,0.475,4.6,13.7,6.1,1.3,0.472,4.1,11.2,6.2
3,1.9,0.608,5.9,15.6,6.0,0.4,0.362,2.7,8.2,4.4
0,1.3,0.542,4.6,13.7,6.8,1.3,0.46699999999999997,5.2,11.2,5.7
1,1.3,0.44699999999999995,3.5,9.2,4.1,0.8,0.383,3.1,8.7,2.8
0,1.3,0.518,5.4,16.0,7.0,1.7,0.568,4.9,11.0,4.1
1,2.6,0.648,6.7,16.9,6.5,2.4,0.6689999999999999,5.7,15.5,8.3
3,1.5,0.501,3.3,11.3,5.2,0.7,0.41400000000000003,2.8,8.7,3.1
3,2.5,0.601,6.6,13.8,5.6,0.4,0.45499999999999996,3.8,9.5,5.0
0,0.8,0.481,4.8,13.2,5.9,1.5,0.592,4.1,13.3,4.9
3,1.3,0.44399999999999995,3.5,9.4,4.3,1.2,0.453,3.9,11.3,6.0
1,1.4,0.515,5.5,15.1,7.0,0.4,0.46499999999999997,3.6,9.2,4.9
0,0.1,0.533,2.0,10.9,5.1,1.3,0.5850000000000001,4.7,12.6,4.9
0,1.2,0.47800000000000004,4.0,15.2,6.4,0.6,0.458,3.9,9.3,4.7
3,2.8,0.624,6.7,14.7,5.6,1.9,0.497,4.3,10.3,4.2
3,1.4,0.508,3.2,12.2,5.4,1.2,0.47000000000000003,3.7,10.1,3.9
3,1.5,0.5720000000000001,5.2,13.1,5.3,1.4,0.46699999999999997,5.6,11.9,5.6
1,1.5,0.48,4.8,12.8,5.8,1.9,0.576,5.0,11.1,4.3
0,1.2,0.42700000000000005,3.3,9.0,3.8,1.8,0.606,4.2,14.3,4.9
0,1.7,0.603,5.4,13.8,5.7,2.2,0.667,5.8,15.9,8.8
3,1.5,0.47000000000000003,4.8,13.4,6.0,0.6,0.388,3.1,8.4,2.8
0,1.2,0.466,3.4,10.9,4.7,1.7,0.599,4.8,13.2,5.2
1,1.3,0.54,4.4,13.9,6.3,1.1,0.425,3.3,9.8,3.9
3,2.6,0.66,6.2,16.7,6.5,0.5,0.35,2.6,7.6,4.2
1,0.7,0.46499999999999997,4.9,13.6,5.9,0.6,0.391,3.1,8.7,4.1
3,1.3,0.36500000000000005,3.9,10.5,4.3,0.6,0.476,5.2,13.8,6.0
0,1.1,0.502,4.4,14.1,6.3,1.5,0.471,4.4,11.7,6.1
3,1.9,0.612,5.6,17.7,5.7,1.2,0.458,3.7,9.9,3.8
3,0.2,0.497,1.8,8.9,4.4,0.9,0.45,2.7,8.1,2.7
3,3.4,0.734,7.5,19.7,6.9,0.8,0.43100000000000005,5.0,12.4,4.7
0,1.3333333333333333,0.48,4.5,15.333333333333334,6.166666666666667,1.7,0.599,5.0,13.0,4.8
3,1.3,0.48100000000000004,3.9,11.9,5.2,1.1,0.429,3.2,8.9,3.8
1,2.6,0.626,6.4,14.8,5.7,1.3,0.5549999999999999,4.9,12.5,4.4
0,1.6,0.518,4.1,13.3,6.4,1.6,0.536,4.9,11.8,5.5
3,1.5,0.51,3.2,12.3,5.0,0.7,0.376,1.9,6.7,3.3
3,1.0,0.445,2.8,12.4,5.1,0.6,0.45199999999999996,3.6,9.8,4.9
0,1.3,0.41400000000000003,3.8,14.4,5.6,1.6,0.501,4.2,10.2,4.8
0,1.2,0.44000000000000006,3.1,12.1,4.5,0.6,0.378,2.0,7.2,3.2
3,2.9,0.738,7.0,19.2,7.0,1.2,0.44000000000000006,3.3,9.0,3.5
3,1.5,0.42300000000000004,4.0,14.6,5.7,0.9,0.433,3.0,8.8,3.1
1,1.6,0.506,3.7,12.9,5.9,0.7,0.45000000000000007,4.4,12.0,5.2
1,1.8,0.6,6.1,18.9,6.5,1.7,0.5549999999999999,4.9,11.7,5.7
1,2.4,0.628,5.6,13.4,6.2,0.6666666666666666,0.44333333333333336,5.166666666666667,13.666666666666666,5.333333333333333
0,1.3,0.485,4.9,12.9,6.5,1.6,0.597,4.8,12.6,5.1
1,0.8,0.45499999999999996,4.9,14.4,6.3,0.7,0.4699999999999999,3.8,9.9,4.6
3,3.5,0.734,7.4,19.4,6.7,1.4,0.5359999999999999,4.6,11.9,5.2
3,1.1,0.421,3.1,12.4,5.5,1.5,0.48699999999999993,4.5,12.3,7.0
1,0.3,0.48599999999999993,2.3,9.8,4.5,1.1,0.449,3.4,10.3,4.3
1,1.8,0.632,5.6,17.8,5.7,1.3,0.45200000000000007,5.3,11.5,5.7
3,1.5,0.43000000000000005,4.1,15.2,5.3,0.6,0.365,1.9,6.2,2.8
3,2.6,0.662,6.6,17.4,6.3,0.7,0.45200000000000007,2.7,8.3,2.9
1,1.2,0.548,4.5,13.8,6.2,0.9,0.413,2.9,8.4,3.3
0,1.1428571428571428,0.4757142857142857,4.285714285714286,14.857142857142858,5.714285714285714,0.8,0.417,3.4,9.5,3.2
0,1.2,0.45,3.4,11.0,5.0,2.4,0.659,5.8,15.1,7.9
0,1.5,0.49799999999999994,4.1,12.7,6.6,2.0,0.567,4.7,11.6,4.0
0,1.1,0.429,2.9,8.3,3.3,0.8,0.406,3.2,9.7,4.3
1,1.3,0.6,5.5,13.8,6.2,1.0,0.45299999999999996,3.3,9.4,3.4
3,1.9,0.593,5.7,13.8,5.1,1.9,0.637,4.4,15.3,5.1
0,1.3,0.45599999999999996,4.4,12.3,5.8,1.4,0.5509999999999999,5.0,11.9,4.3
3,1.3,0.48,4.4,13.4,5.5,0.8,0.45899999999999996,5.0,12.8,4.6
3,1.5,0.563,3.8,13.3,5.5,0.3,0.341,2.1,7.6,3.8
1,1.2,0.388,3.6,10.6,4.3,1.5,0.492,4.1,10.4,4.8
3,1.7,0.422,3.9,14.6,5.1,0.7142857142857143,0.45428571428571424,5.0,13.857142857142858,5.428571428571429
1,1.0,0.43,4.9,14.2,5.1,1.4,0.54,4.7,11.7,5.2
3,3.3,0.724,6.8,19.1,6.9,1.4,0.46399999999999997,4.0,11.4,7.0
0,0.9,0.45199999999999996,3.1,13.2,6.0,1.3,0.43500000000000005,3.6,10.3,4.1
3,1.3,0.52,4.7,13.7,5.9,0.7,0.48999999999999994,3.7,10.3,5.3
3,2.5,0.622,5.6,14.3,6.2,1.7,0.5740000000000001,4.8,12.1,5.1
0,0.3,0.469,2.4,9.6,3.8,0.8,0.37699999999999995,2.3,6.6,3.1
3,1.4,0.5119999999999999,5.5,15.2,7.1,0.7,0.414,2.5,8.1,3.4
3,2.2,0.662,5.9,17.7,6.5,1.1,0.437,4.7,10.8,4.9
3,1.9,0.639,5.9,17.1,5.1,0.6,0.449,2.8,8.5,3.3
3,1.5,0.4779999999999999,3.8,11.2,5.9,0.9,0.44700000000000006,4.0,11.4,3.7
3,1.5,0.373,3.6,10.0,4.1,0.9,0.475,3.2,9.9,3.6
0,1.3,0.426,4.6,12.0,5.0,2.3,0.647,6.1,14.8,8.0
0,1.0,0.43900000000000006,3.3,12.7,5.9,0.875,0.45999999999999996,5.125,13.75,5.5
0,1.0,0.41600000000000004,3.2,8.5,3.4,1.7,0.563,5.9,12.7,5.0
3,1.4,0.48600000000000004,4.4,12.3,6.0,0.4,0.32599999999999996,2.5,7.8,3.7
3,2.0,0.571,5.8,13.6,5.1,0.9,0.461,5.3,14.0,4.9
3,1.25,0.45375,4.0,13.75,5.125,1.7,0.6489999999999999,4.2,15.3,4.9
1,1.3,0.579,5.7,13.7,6.3,2.1,0.55,4.8,11.0,3.9
1,1.4,0.48600000000000004,4.7,15.1,6.1,1.5,0.48600000000000004,4.0,10.2,4.8
1,1.6,0.601,4.0,14.6,6.6,0.7,0.396,3.3,9.7,4.0
3,1.7,0.48999999999999994,4.8,12.7,6.4,1.1,0.4790000000000001,3.5,10.1,3.6
0,1.3,0.508,4.7,13.7,5.4,1.9,0.558,4.5,11.0,4.7
3,2.0,0.646,6.0,16.7,4.9,2.0,0.6559999999999999,5.9,14.5,8.6
1,1.7,0.602,4.4,14.9,6.8,0.9,0.48199999999999993,3.8,11.4,5.3
3,1.5,0.41200000000000003,3.4,14.0,5.1,0.8,0.479,4.9,14.1,5.2
3,1.7,0.572,6.4,14.3,6.9,0.6,0.43200000000000005,2.6,8.1,3.0
3,1.0,0.414,3.4,9.4,3.3,0.7,0.4149999999999999,2.3,7.8,3.8
3,2.2,0.616,5.0,13.7,6.1,0.8,0.42600000000000005,3.5,10.5,3.5
0,1.5,0.47400000000000003,3.8,10.7,5.7,1.9,0.561,6.0,12.8,5.2
3,1.1,0.422,4.9,14.4,5.1,2.2,0.575,4.9,11.5,4.4
3,2.2,0.664,6.3,19.3,7.1,1.5,0.508,4.6,10.7,4.8
0,1.2,0.511,4.8,15.7,6.0,1.4,0.438,3.7,10.4,3.9
3,1.3333333333333333,0.44555555555555554,4.0,13.333333333333334,5.111111111111111,1.4,0.488,4.2,12.1,6.8
0,1.8,0.5890000000000001,4.4,15.0,6.7,2.3,0.557,4.8,11.2,4.3
3,1.6,0.445,5.0,12.3,5.1,0.6,0.317,2.7,8.1,3.6
0,1.2,0.43899999999999995,4.1,13.1,4.7,2.1,0.555,6.1,13.3,6.1
3,2.0,0.593,5.8,14.3,5.4,0.6,0.38699999999999996,1.8,6.9,2.9
0,1.9,0.6399999999999999,6.0,16.2,4.8,1.2,0.485,3.5,9.9,5.1
1,1.5,0.37,3.2,9.7,4.1,2.2,0.583,4.6,10.8,4.7
3,1.6,0.48599999999999993,3.6,10.8,5.2,0.7,0.43,2.7,8.6,4.0
0,1.5,0.441,4.4,12.3,5.2,1.8,0.662,4.1,14.6,5.0
3,1.8,0.5780000000000001,7.1,14.3,6.5,0.9,0.44000000000000006,3.4,11.0,3.7
0,1.0,0.42800000000000005,4.8,14.1,5.0,1.5,0.45999999999999996,3.8,10.9,3.9
0,1.1,0.421,4.9,13.8,5.2,1.9,0.654,5.9,13.8,8.2
3,2.1,0.592,7.8,14.7,6.3,1.2,0.457,3.7,11.2,6.1
0,1.3,0.381,3.6,13.3,5.1,2.3,0.587,4.7,11.6,4.4
3,2.4,0.63,5.4,13.9,6.5,0.6,0.44700000000000006,2.9,7.8,2.8
0,1.6,0.591,3.9,15.4,7.1,1.2,0.471,3.5,9.4,5.1
0,2.3,0.587,5.8,13.9,5.3,1.1,0.477,5.0,13.5,5.1
3,1.2,0.41100000000000003,3.5,10.2,3.3,1.3,0.471,3.9,10.7,4.1
0,0.5,0.492,3.9,15.4,7.3,1.9,0.67,4.3,15.2,5.2
3,2.7,0.643,6.8,18.2,7.0,2.2,0.58,4.4,10.7,4.6
1,1.4,0.45099999999999996,4.4,11.6,4.7,0.8,0.34299999999999997,3.6,8.7,3.4
3,2.3,0.589,6.2,14.0,5.3,1.3,0.471,3.9,12.1,6.4
0,1.2,0.51,4.7,13.1,5.3,0.6,0.321,2.9,8.4,3.0
3,1.2,0.503,5.2,16.3,5.2,0.8,0.475,3.7,11.6,4.0
3,1.5,0.383,3.1,9.7,4.2,1.3,0.438,4.4,11.0,5.2
1,1.2,0.499,5.0,16.1,5.7,0.8888888888888888,0.48666666666666664,5.111111111111111,13.777777777777779,4.888888888888889
3,2.6,0.667,6.9,18.9,7.2,0.7,0.343,3.7,9.3,3.2
1,0.7,0.517,4.4,16.1,7.4,0.6,0.315,2.9,8.2,3.0
3,1.5,0.4880000000000001,5.0,13.4,4.9,1.7,0.647,5.5,13.7,8.6
0,1.3,0.40499999999999997,3.4,14.0,5.1,2.0,0.526,4.9,10.8,4.9
0,1.1,0.41900000000000004,3.4,9.5,3.5,1.4,0.426,4.7,11.1,5.2
0,1.4,0.48500000000000004,5.1,13.0,6.8,1.1,0.491,3.8,11.2,5.7
0,3.5,0.7150000000000001,7.5,20.3,7.8,1.2,0.44200000000000006,3.6,9.3,2.9
3,3.6,0.712,7.1,18.9,6.5,1.1,0.421,4.6,10.5,4.8
1,0.7,0.45,2.7,12.0,6.1,0.6,0.44699999999999995,2.8,7.9,2.8
3,2.0,0.612,4.8,13.2,5.8,0.7,0.39099999999999996,1.8,7.0,2.7
0,0.4,0.505,2.9,9.9,4.4,1.0,0.47000000000000003,4.7,14.1,4.8
0,0.3,0.4880000000000001,2.7,10.2,4.3,0.8,0.379,3.6,9.6,3.5
3,1.2,0.505,4.8,14.5,7.0,1.5,0.493,4.1,10.8,5.0
0,1.5,0.374,3.4,9.3,4.0,1.7,0.646,4.0,14.7,4.8
0,0.6,0.445,2.8,11.9,5.9,2.0,0.524,5.3,11.5,4.6
1,1.7,0.48,4.4,12.1,4.9,1.4,0.485,3.8,11.6,5.4
1,1.5,0.47800000000000004,5.2,13.2,6.3,0.9,0.429,3.3,9.3,4.3
0,0.5,0.511,3.0,10.2,4.7,0.9,0.396,2.0,7.0,2.4
3,3.1,0.688,6.5,18.0,7.0,2.0,0.542,6.0,12.4,5.5
0,1.0,0.434,3.8,12.9,4.7,1.2,0.45599999999999996,3.0,9.8,3.4
1,1.6,0.65,5.5,15.5,5.0,0.9,0.45600000000000007,4.5,13.2,4.4
0,1.1,0.539,5.1,14.8,6.2,0.9,0.43500000000000005,4.2,12.1,4.3
0,1.8,0.584,6.3,14.6,5.6,1.9,0.506,5.4,11.2,4.6
0,0.6,0.51,4.3,16.1,7.4,1.3,0.488,3.4,12.3,5.9
1,1.1,0.392,3.3,12.2,5.1,0.7,0.513,3.8,12.5,4.7
3,1.7,0.584,4.1,15.8,7.2,1.0,0.46699999999999997,3.9,11.6,6.6
3,3.2,0.686,6.6,18.0,7.8,1.1,0.44399999999999995,4.7,12.7,4.3
3,1.6,0.471,5.2,13.0,6.6,2.0,0.601,4.0,10.3,4.8
3,1.3,0.395,3.3,10.5,3.0,0.5,0.446,2.8,8.0,3.3
0,1.2,0.379,2.8,9.8,4.1,1.9,0.5640000000000001,5.9,12.4,5.8
1,1.2,0.4619999999999999,4.3,11.2,4.2,0.7,0.40499999999999997,2.1,7.0,2.7
3,2.3,0.605,4.9,13.5,6.3,1.6,0.671,4.0,15.2,5.3
0,1.3,0.4640000000000001,5.0,16.0,5.4,2.4,0.594,5.0,11.9,4.4
0,0.5,0.485,3.1,10.2,4.1,2.0,0.664,5.5,13.3,7.6
3,2.1,0.6020000000000001,7.7,15.9,6.7,1.0,0.44299999999999995,3.4,9.4,4.3
3,1.3,0.41200000000000003,5.0,13.1,5.1,1.2,0.45600000000000007,4.1,10.9,5.2
3,0.8,0.479,3.2,12.9,6.2,0.6,0.33099999999999996,2.9,8.3,3.6
3,1.7,0.46799999999999997,4.3,11.4,4.5,1.3,0.49800000000000005,3.8,11.1,4.0
3,2.7,0.649,6.9,18.3,7.3,1.4,0.429,3.0,9.8,3.4
3,1.3,0.45099999999999996,4.3,13.0,4.7,1.3,0.47700000000000004,3.6,10.2,5.7
3,0.9,0.4640000000000001,3.4,13.5,5.6,2.0,0.669,5.3,12.7,7.5
1,1.3,0.41900000000000004,4.9,13.3,4.3,1.4,0.42300000000000004,3.1,10.9,4.2
3,1.7,0.592,5.5,13.8,5.9,1.3,0.48100000000000004,2.9,12.1,5.6
1,2.7,0.651,6.4,17.1,7.2,1.2,0.457,3.7,10.3,5.8
3,3.2,0.6839999999999999,7.2,18.7,7.5,1.8,0.5700000000000001,3.1,9.0,4.1
0,1.0,0.43200000000000005,2.9,11.2,4.5,1.0,0.376,2.6,7.5,2.9
3,1.3,0.398,3.6,13.2,5.6,1.0,0.513,4.0,11.7,6.7
3,1.1,0.472,4.2,11.2,4.7,1.1,0.466,4.1,10.7,4.7
1,1.7,0.47000000000000003,5.3,13.7,6.7,1.8,0.597,5.5,11.8,5.9
0,1.2,0.43499999999999994,5.1,13.3,5.0,0.8,0.327,2.9,9.1,3.4
3,2.7,0.6559999999999999,6.9,17.9,7.5,1.0,0.485,3.8,11.1,5.9
0,1.4,0.58,3.6,14.0,6.4,1.7,0.651,4.7,12.1,7.1
0,0.6,0.492,3.5,11.6,4.6,1.8,0.554,3.5,9.7,4.0
3,3.6,0.66,7.3,17.4,6.7,1.4,0.63,4.2,14.3,4.9
1,1.4,0.457,4.5,12.8,4.9,0.9,0.337,3.2,9.2,3.3
0,1.2,0.45200000000000007,4.6,15.9,5.5,2.0,0.502,5.7,11.9,3.5
3,1.9,0.5820000000000001,5.4,14.1,5.6,1.1,0.445,4.1,11.1,5.8
0,1.7,0.592,4.1,15.5,7.1,1.3,0.42800000000000005,4.5,12.0,4.0
3,1.7,0.632,5.8,15.2,5.8,0.6,0.506,3.4,12.1,4.6
1,0.9,0.491,4.4,16.7,7.9,1.0,0.503,3.3,9.9,4.1
3,0.8,0.496,4.3,15.8,7.8,0.5,0.47000000000000003,2.6,8.3,3.1
3,1.7,0.604,5.6,14.8,6.0,0.8,0.33399999999999996,3.2,8.9,3.7
1,1.4,0.406,3.9,11.6,3.3,1.0,0.442,4.5,12.4,4.1
1,1.0,0.39299999999999996,2.7,10.4,4.1,1.3,0.48900000000000005,2.4,11.2,5.0
3,1.7,0.44799999999999995,4.9,12.4,4.8,1.4,0.658,4.4,14.8,5.5
3,2.3,0.614,4.8,14.1,6.2,0.7,0.31799999999999995,2.7,8.8,3.6
3,1.5,0.44700000000000006,4.5,12.0,4.4,1.2,0.504,3.3,10.2,3.9
1,2.3,0.619,8.1,16.4,7.3,0.9,0.39,2.3,6.9,2.8
0,1.0,0.533,5.2,15.3,6.5,1.8,0.5040000000000001,5.4,11.3,4.0
0,0.5,0.48999999999999994,3.3,10.9,4.4,1.1,0.44800000000000006,4.3,10.8,5.4
3,1.3,0.462,4.6,15.9,5.8,1.0,0.43200000000000005,3.6,9.7,4.0
3,1.6,0.643,5.5,14.1,5.1,0.9,0.328,3.2,8.4,3.4
3,3.2,0.667,7.0,17.0,7.0,1.0,0.462,3.0,8.4,3.4
0,1.3,0.379,3.7,12.7,4.9,1.6,0.49899999999999994,2.8,11.5,5.0
3,1.7,0.476,5.7,15.0,7.5,0.6,0.466,3.1,8.5,3.0
3,0.9,0.534,5.0,17.3,7.2,1.1,0.46299999999999997,3.8,10.8,4.5
1,1.2,0.562,3.5,12.7,5.7,1.6,0.615,5.1,11.1,6.5
0,1.2,0.43900000000000006,4.7,15.0,5.6,1.3,0.6290000000000001,4.3,14.2,4.1
3,3.2,0.669,7.7,19.1,8.0,1.6,0.479,3.0,10.4,4.5
3,0.7,0.49399999999999994,3.7,11.8,4.7,1.2,0.46399999999999997,3.7,11.9,5.7
3,1.3,0.46299999999999997,4.2,14.4,5.7,1.0,0.39099999999999996,2.8,8.2,3.5
3,1.2,0.46799999999999997,4.2,10.4,4.2,1.1,0.4749999999999999,4.1,11.7,5.9
1,2.2,0.5900000000000001,7.8,15.5,7.1,1.7,0.609,5.0,11.2,6.2
3,1.6,0.46799999999999997,5.0,13.1,4.8,0.8,0.346,2.7,9.5,4.0
0,0.9,0.372,3.2,11.1,4.8,1.2,0.484,3.7,10.2,4.1
1,2.0,0.594,5.6,14.8,5.6,1.4,0.5429999999999999,3.2,9.7,4.2
3,2.3,0.613,5.0,14.4,6.2,1.0,0.429,4.3,11.7,3.9
3,2.2,0.581,7.4,15.3,7.0,1.2,0.422,4.2,11.8,4.2
3,1.9,0.488,5.7,14.7,6.6,0.7,0.354,2.6,9.6,3.3
0,1.2,0.42300000000000004,3.9,12.7,4.7,2.0,0.40599999999999997,3.5,10.9,4.2
0,1.6,0.409,4.5,11.3,5.2,1.8,0.682,5.2,13.8,7.9
3,1.4,0.441,4.9,13.2,5.3,0.4,0.465,3.1,9.0,3.0
3,1.0,0.45,2.9,11.7,4.9,0.4,0.493,3.4,10.3,3.8
3,1.8,0.631,5.5,15.3,5.6,2.1,0.6,4.3,11.9,4.5
3,2.5,0.609,5.1,14.1,6.5,0.7,0.46699999999999997,3.6,11.4,5.6
3,1.1,0.47700000000000004,4.5,15.8,6.3,0.5,0.514,3.2,11.5,4.5
0,1.0,0.46900000000000003,4.2,17.3,7.8,2.1,0.5189999999999999,5.7,12.5,3.8
0,0.8,0.536,4.9,16.2,7.0,1.7,0.40199999999999997,3.4,10.6,4.2
1,1.6,0.44800000000000006,4.7,12.2,5.8,1.3,0.44699999999999995,3.9,11.9,5.5
3,1.2,0.39899999999999997,3.8,11.5,4.0,2.3,0.5930000000000001,4.9,12.0,4.3
3,3.2,0.658,7.5,19.5,7.9,1.0,0.385,2.7,7.9,3.4
1,1.7,0.645,5.5,15.4,6.4,1.3,0.42800000000000005,3.1,9.6,4.7
3,2.6,0.5930000000000001,5.0,14.3,6.5,1.9,0.522,5.3,12.1,3.5
3,1.1,0.534,4.0,12.8,5.4,0.9,0.6260000000000001,4.0,13.5,4.1
0,1.3,0.42400000000000004,4.8,14.6,5.2,1.7,0.64,5.3,11.4,6.7
3,2.9,0.671,7.1,17.1,7.5,1.6,0.45,2.5,9.4,4.0
3,1.5,0.4659999999999999,4.7,15.3,5.7,1.3,0.49300000000000005,3.4,9.5,3.9
3,1.6,0.42800000000000005,4.9,12.2,4.7,2.1,0.607,4.6,12.5,4.9
3,1.1,0.523,5.1,17.0,7.0,0.5,0.45699999999999996,3.3,8.8,3.1
3,1.9,0.489,5.2,14.1,6.1,0.7,0.47700000000000004,3.2,10.5,4.3
0,0.6,0.505,3.6,11.6,4.8,0.6,0.46299999999999997,3.6,11.0,5.6
1,1.7,0.409,4.1,10.5,4.9,0.9,0.355,3.0,10.2,3.7
0,0.9,0.49000000000000005,4.2,17.2,8.0,1.2,0.46799999999999997,3.9,10.4,4.3
0,1.3,0.45500000000000007,4.0,13.3,5.2,1.2,0.45299999999999996,4.0,11.3,5.0
3,1.1,0.361,3.7,11.6,4.9,0.9,0.49700000000000005,2.9,8.2,3.9
0,1.7,0.42799999999999994,3.8,10.4,4.7,1.3,0.388,2.9,8.3,3.9
3,3.2,0.634,7.1,18.8,8.3,1.9,0.607,4.0,12.6,5.1
0,1.3,0.48100000000000004,4.6,15.3,5.9,2.0,0.421,3.3,9.7,4.3
0,0.6,0.506,3.3,11.1,5.1,1.5,0.46299999999999997,4.6,12.3,5.4
3,2.7,0.592,5.1,14.0,6.0,0.7,0.33999999999999997,2.8,8.8,3.4
3,1.9,0.6239999999999999,5.6,15.7,6.9,0.8,0.487,2.6,7.9,3.7
3,3.3,0.638,7.5,18.7,8.4,0.9,0.6050000000000001,4.1,13.2,4.1
0,1.0,0.472,3.6,15.8,6.7,1.8,0.698,5.3,16.0,9.2
3,2.2,0.578,6.9,14.7,6.5,1.7,0.437,3.3,10.6,3.7
0,1.9,0.507,5.2,13.5,5.7,1.5,0.513,4.2,10.6,4.3
3,1.1,0.506,3.8,13.5,5.6,1.2,0.542,3.2,9.7,4.4
0,1.6,0.41900000000000004,4.6,11.9,4.7,1.7,0.643,5.1,12.1,6.7
3,1.7,0.41000000000000003,4.6,11.5,4.8,1.2,0.48,2.5,9.3,5.3
0,1.1,0.553,5.2,17.1,6.2,0.7,0.344,2.8,9.1,3.5
0,1.3,0.454,4.4,10.4,4.1,1.1,0.549,3.3,9.6,4.0
3,1.5,0.45600000000000007,3.8,12.9,5.1,0.7,0.372,2.8,10.4,4.5
3,1.1,0.41800000000000004,4.1,12.8,4.7,1.5,0.53,4.0,10.6,4.5
3,2.4,0.56,6.8,14.9,5.8,0.6,0.5039999999999999,2.6,9.0,4.5
0,0.5,0.49800000000000005,2.6,12.3,5.3,0.8,0.36900000000000005,2.6,10.5,4.5
0,0.8,0.465,2.7,11.8,5.2,0.9,0.466,4.0,11.4,4.4
3,1.1,0.503,4.2,18.0,7.5,0.5,0.47400000000000003,3.1,10.6,4.3
0,0.9,0.47000000000000003,2.9,12.4,5.4,1.2,0.429,3.8,11.3,4.3
3,1.4,0.43599999999999994,3.7,12.5,4.8,1.2,0.46299999999999997,2.7,9.1,5.0
3,1.3,0.519,5.0,16.6,6.4,0.5,0.44299999999999995,3.4,10.4,4.7
3,2.0,0.6369999999999999,5.4,16.5,5.6,0.4,0.437,2.6,9.0,3.7
0,1.0,0.422,4.3,14.1,5.0,1.9,0.6950000000000001,5.3,14.9,8.4
0,1.0,0.329,3.4,10.4,4.7,1.0,0.637,4.1,14.3,4.4
3,1.9,0.619,5.7,15.6,6.0,1.9,0.4149999999999999,3.4,10.7,4.2
3,2.8,0.685,7.7,18.1,8.6,0.7,0.347,2.7,9.7,4.4
3,1.7,0.639,5.3,15.6,6.7,1.1,0.461,3.7,10.2,4.0
3,1.6,0.469,4.5,12.4,4.6,1.9,0.5370000000000001,5.6,13.3,3.9
